datetime,open,high,low,close,volume,trades,vol_hl,vol_hl_norm,tr,atr_14,atr_norm,stoch_k,stoch_d,stoch_pos,stoch_k_delta,plus_di,minus_di,dx,adx
2013-11-08,295.51602,330.64785,295.51602,330.64785,6.22530641,24,35.13182999999998,0.1062514998963398,41.01900999999998,19.43772142857143,0.0587867770154,89.93339352400515,83.76132104342217,0.8993339352400516,22.86561575369745,56.97674527645575,2.453576464877963,91.74301470028388,83.38524911426066
2013-11-09,340.0,350.0,312.01,338.68,14.72330453,34,37.99000000000001,0.112170780677926,37.99000000000001,20.64201428571429,0.0609484300393122,93.3709588029685,83.45737669909379,0.9337095880296852,3.437565278963348,56.20889919331098,2.1414868970441794,92.65990496197196,84.04772453195433
2013-11-10,321.9202,400.0,289.18978,317.0,45.8385494,63,110.81022000000002,0.3495590536277603,110.81022000000002,28.11529428571429,0.0886917800811176,62.403249518852185,81.9025339486086,0.6240324951885219,-30.96770928411632,53.043795339381305,1.5301215755657167,94.39248028339108,84.78663565705696
2013-11-11,350.5738,362.5306,329.72864,340.725,17.97582053,28,32.80196000000001,0.0962710690439504,45.53059999999999,30.505782857142854,0.0895319769818559,71.08536585365854,75.61985805849308,0.7108536585365854,8.68211633480636,47.09452091711536,1.3585065338020677,94.39248028339104,85.47276741608083
2013-11-12,360.0,500.0,346.55506,355.0,50.9990239,51,153.44493999999997,0.4322392676056337,159.27499999999998,41.59685428571429,0.1171742374245472,52.459016393442624,61.98254392198445,0.5245901639344263,-18.62634946021592,58.74243785834705,0.9549927271176564,96.80055668141208,86.28189522074734
2013-11-13,365.0,406.0,365.0,398.0,26.14386347,61,41.0,0.1030150753768844,51.0,44.60114,0.1120631658291457,66.11295681063123,63.21911301924413,0.6611295681063123,13.653940417188608,53.28477106043534,0.8662658664516825,96.80055668141208,87.0332281822234
2013-11-14,405.55474,425.84138,404.8,425.62096,15.0963141,72,21.041380000000004,0.0494368980324653,27.84138000000001,46.24909571428571,0.1086626366198828,75.12073856034253,64.56423725480546,0.7512073856034253,9.0077817497113,54.216046645214526,0.8214001022808284,97.01512279067266,87.74622065425548
2013-11-15,421.62096,435.0,387.91236,410.0,100.37766183,160,47.08764000000002,0.1148479024390244,47.08764000000002,49.19334,0.1199837560975609,69.89563821246989,70.37644452781456,0.6989563821246989,-5.22510034787264,49.542538809524,3.842150481549332,85.60579622145785,87.59333319476994
2013-11-16,414.8989,444.50734,414.8989,438.0,23.29680432,29,29.608439999999973,0.0675991780821917,34.50734,51.42957857142857,0.1174191291585127,79.09149158601154,74.70262278627466,0.7909149158601154,9.195853373541652,48.141779422759086,3.597416068765152,86.09403940440293,87.4862407811723
2013-11-17,444.44,491.50107,430.0,491.50107,16.82612919,88,61.50107000000003,0.1251290663517782,61.50107000000003,55.37408357142857,0.1126632004512799,97.07538440309168,82.02083806719104,0.9707538440309168,17.983892817080132,51.22142990760643,3.2055166818732435,88.22084690493055,87.53871264715502
2013-11-18,496.36498,700.0,496.36498,700.0,41.09771376,294,203.63502,0.2909071714285714,208.49893,68.79758571428572,0.0982822653061224,100.0,92.05562532970109,1.0,2.9246155969083247,65.10161106789087,2.293371201338695,93.19423754077972,87.94267871098536
2013-11-19,700.0,800.0,484.0,587.52083,54.89126149,522,316.0,0.5378532706661651,316.0,89.36271642857143,0.1521013585655702,61.66779548786986,86.24772663032051,0.6166779548786987,-38.33220451213014,54.4911175660904,1.5660346971947257,94.41272118198412,88.404824601771
2013-11-20,581.7009,636.94821,450.0,591.81,56.77094125,350,186.94821,0.3158922796167689,186.94821,100.96827857142856,0.1706092809709679,61.2408151958196,74.30287022789649,0.6124081519581961,-0.4269802920502599,45.33145278856801,4.359905509538342,82.4520574246227,87.9796269462604
2013-11-21,600.0,720.0,583.11045,670.06042,72.06500951,401,136.88955,0.2042943381135689,136.88955,104.63563928571428,0.156158513713904,74.56206338236538,65.82355802201828,0.7456206338236537,13.32124818654578,47.12673231475439,3.8496281348486296,84.89641825781382,87.7593977542285
2013-11-22,672.31667,810.0,642.70057,796.56582,18.09444637,357,167.29943000000003,0.2100258708062568,167.29943000000003,113.6556692857143,0.1426820815456459,97.4205229690001,77.7411338490617,0.974205229690001,22.858459586634723,48.01691499033527,3.335779282070621,87.00835728549852,87.70575200646208
2013-11-23,796.34865,904.0765,768.76234,830.75754,43.07371045,231,135.31416000000002,0.1628804476454105,135.31416000000002,120.607395,0.1451776110271596,88.07602154751365,86.6862026329597,0.8807602154751365,-9.344501421486456,50.25705111146148,2.9883391624756515,88.77521923644007,87.78214252288909
2013-11-24,838.97872,838.97872,760.38,808.33476,13.31504524,113,78.59871999999996,0.0972353582815119,78.59871999999996,118.30657357142856,0.1463583894022181,83.33035662394562,89.60896704681979,0.8333035662394562,-4.745664923568029,47.1829067216482,3.4578917592236795,86.34345483106947,87.67937911633055
2013-11-25,805.0,818.36641,730.0,801.59886,10.85301152,272,88.36640999999997,0.1102376942003135,88.36640999999997,121.3662742857143,0.1514052481133946,81.61906742097666,84.34181519747864,0.8161906742097665,-1.711289202968956,43.9294889672036,5.590044571133916,77.42287064636358,86.94677136847578
2013-11-26,801.59886,900.0,768.58034,893.87025,13.84662167,351,131.41966000000002,0.1470231949211868,131.41966000000002,119.37660714285714,0.1335502631873665,98.1067158371771,87.68537996069979,0.981067158371771,16.487648416200443,45.73826966983695,5.034096200503777,80.16993648332428,86.4627117338221
2013-11-27,893.9,1081.09181,890.0,994.95,46.41314502,782,191.0918099999999,0.1920617216945574,191.0918099999999,129.383165,0.1300398663249409,87.57294233116694,89.09957519644024,0.8757294233116694,-10.533773506010164,52.34485891588154,4.355753841303598,84.63595495887607,86.33222910704025
2013-11-28,994.95,1088.41486,935.0806,1000.32893,33.03036408,443,153.33426000000009,0.1532838403463949,153.33426000000009,138.34694214285713,0.1383014506466959,87.42532253632214,91.03499356822208,0.8742532253632215,-0.1476197948448003,47.38354158599667,3.9014604242212174,84.78517979410861,86.221725584688
2013-11-29,1012.39302,1198.8009,1012.39302,1165.425,34.82728925,562,186.40788,0.1599484136688332,198.47196999999997,149.16010857142857,0.1279877371529086,95.74233769017044,90.24686751921983,0.9574233769017044,8.317015153848303,48.42874036502598,3.406245500943752,86.8573495524767,86.26712729667291
2013-11-30,1155.62219,1189.10145,1094.38283,1114.24001,22.76152285,365,94.7186200000001,0.0850073764628144,94.7186200000001,153.4609142857143,0.1377269824350629,89.00093769401155,90.72286597350138,0.8900093769401155,-6.74139999615889,45.46292085936965,3.197643970703483,86.85734955247673,86.30928602923032
2013-12-01,1112.01598,1130.0,770.0,953.72943,52.50557639,905,360.0,0.3774655459672666,360.0,174.78226642857143,0.1832618989523805,67.27147763844836,84.00491767421012,0.6727147763844835,-21.729460055563194,36.35100352861093,20.61634153259388,27.620493774305224,82.11722943959282
2013-12-02,952.89757,1059.0,946.14514,1022.9544,36.88923603,369,112.85486000000004,0.1103224738072391,112.85486000000004,167.95054714285715,0.1641818512563777,76.51625418719449,77.59622317321812,0.7651625418719449,9.244776548746133,34.04724547064716,19.309773396336947,27.620493774305235,78.22460546350085
2013-12-03,1031.15439,1076.52087,995.4975,1063.46318,23.27089023,340,81.02337000000011,0.0761882230845078,81.02337000000011,151.16650214285715,0.1421454968876846,81.92607407389602,75.23793529984628,0.8192607407389602,5.409819886701527,33.466964192273345,18.40779338485813,29.029862520367548,74.71069525327705
2013-12-04,1051.2966,1120.0,981.75885,1079.93122,40.35283498,539,138.24114999999995,0.1280092171055115,138.24114999999995,147.68742642857143,0.1367563264154651,80.6932720817742,79.7118667809549,0.806932720817742,-1.2328019921218214,33.3076656353239,16.95276336225032,32.54031571012443,71.698525285909
2013-12-05,1088.62278,1110.0,855.7,1032.05233,64.63659979,607,254.29999999999995,0.2464022342743027,254.29999999999995,156.07388714285713,0.1512267184580234,70.01466084366467,77.5446689997783,0.7001466084366467,-10.678611238109523,28.79816237576834,21.368914469005837,14.809010957026487,67.63498854813167
2013-12-06,1032.05233,1065.22702,838.51515,864.78197,62.70884907,1016,226.7118700000001,0.2621607270558613,226.7118700000001,160.31763285714285,0.1853850316249572,28.7503650270296,59.81943265082282,0.287503650270296,-41.26429581663507,25.48541174217358,19.78273328608392,12.597552765923815,63.70374313511683
2013-12-07,866.89118,950.0,600.96141,699.42201,122.53190771,1362,349.03859,0.4990386133258803,349.03859,175.5836635714286,0.2510410897298307,16.469403852863586,38.41147657451929,0.1646940385286358,-12.280961174166016,21.403270875813195,27.51548466387511,12.494622401224028,60.045948796981634
2013-12-08,693.64295,801.45651,670.004,795.61257,47.86979453,382,131.45250999999996,0.1652217611393444,131.45250999999996,179.3589342857143,0.2254350183101233,32.55910043680789,25.92628977223369,0.3255910043680788,16.089696583944303,20.09763688198887,25.836995785135343,12.494622401224031,56.64942548299895
2013-12-09,801.53386,914.29786,782.43239,899.72762,61.21825179,626,131.86546999999996,0.1465615449262299,131.86546999999996,182.46601,0.2028013878244618,49.97431835759127,33.00094088242091,0.4997431835759127,17.415217920783377,24.145725679639675,24.23959619350455,0.1940061783839798,52.61689553266931
2013-12-10,899.72762,975.11,899.4394,959.11111,69.81681796,351,75.67060000000004,0.0788965941599821,75.67060000000004,178.4839342857143,0.1860930734977246,59.907333990265535,47.48025092822156,0.5990733399026553,9.93301563267427,26.21466510977445,23.347537539090407,5.7849074848365545,49.271753529252685
2013-12-11,954.64274,979.23,820.0,883.78144,43.04402339,437,159.23000000000002,0.1801689793349813,159.23000000000002,176.2080907142857,0.1993797139644454,47.30701713933284,52.39622316239655,0.4730701713933283,-12.6003168509327,24.196730373133303,25.39068362868733,2.407774794447212,45.92432647676658
2013-12-12,883.78144,919.07787,857.37669,873.0,7.80763188,114,61.70117999999991,0.070677182130584,61.70117999999991,169.6628707142857,0.1943446399934544,45.50361669818767,50.90598927592868,0.4550361669818767,-1.8034004411451647,23.44365006685127,24.60044364547732,2.407774794447215,42.816001356600914
2013-12-13,881.4786,916.59561,853.07,878.79707,26.09102401,236,63.52560999999992,0.072287007056134,63.52560999999992,160.023845,0.1820941949658525,47.23971182101458,46.68344855284503,0.4723971182101458,1.73609512282691,22.66163363742053,24.005983907071307,2.88069188097958,39.9634792511994
2013-12-14,885.34561,885.34561,850.0,862.17448,12.19367696,128,35.345609999999965,0.040995889834271,35.345609999999965,155.7829157142857,0.1806860668321865,49.37505031532766,47.3727929448433,0.4937505031532766,2.135338494313082,22.21755665435656,23.70576713043273,3.2406419079123663,37.34041944096461
2013-12-15,870.6966,885.0,820.0,863.71354,35.68524806,257,65.0,0.0752564328214653,65.0,134.71148714285712,0.1559677843453248,50.622850605385615,49.07920424724262,0.5062285060538562,1.2478002900579526,21.387533309278066,24.54440253627276,6.8729287561706,35.164170106336464
2013-12-16,863.70354,884.0,662.6585,709.93373,66.58353692,669,221.3415,0.3117776922643188,221.3415,142.46053285714285,0.2006673677233829,20.9950323732191,40.330977764644125,0.209950323732191,-29.627818232166515,18.810455669360262,30.152331840952755,23.164277910450977,34.3070349494875
2013-12-17,715.659,758.84502,674.73714,702.0,60.74600195,420,84.10788000000002,0.1198117948717949,84.10788000000002,142.68085499999998,0.2032490811965811,19.466488994585163,30.361457324396625,0.1946648899458516,-1.5285433786339375,17.926518728418245,28.735419861878576,23.164277910450988,33.511123732413466
2013-12-18,698.61378,698.61378,380.0,528.0,211.20742328,1830,318.61378,0.6034351893939395,322.0,155.80648714285712,0.2950880438311687,20.273972602739725,20.245164656847997,0.2027397260273972,0.8074836081545627,15.017068128584212,38.92742953750513,44.32400419580045,34.28347233694111
2013-12-19,533.3138,700.0,517.62147,699.81249,39.80196826,533,182.37853,0.2606105672678119,182.37853,150.66923928571427,0.2152994429775242,46.67248673293707,28.80431611008732,0.4667248673293706,26.39851413019734,13.732818994637462,35.42090263512069,44.1229736455053,34.98629385898141
2013-12-20,699.80249,718.21618,614.51908,665.44627,47.98477468,484,103.69709999999998,0.1558309132907153,103.69709999999998,141.88246999999998,0.2132140135070559,47.63551057190061,38.19398996919247,0.4763551057190061,0.9630238389635436,13.93323066723849,33.569326156514286,41.33692332000354,35.43991024905442
2013-12-21,656.24474,700.0,605.0,621.45299,11.70379853,195,95.0,0.1528675564019734,95.0,123.7368564285714,0.1991089566220791,40.29387547352435,44.86729092612068,0.4029387547352435,-7.341635098376258,13.24989192429681,32.414381565922056,41.96823507053104,35.90621916487418
2013-12-22,614.99785,681.38026,605.0,641.0361,54.24804243,392,76.38026000000002,0.1191512615280169,76.38026000000002,119.80312428571426,0.1868898245913362,43.56192113211956,43.83043572584817,0.4356192113211956,3.268045658595206,12.710160788172336,31.09398958919461,41.96823507053106,36.33922030099254
2013-12-23,633.71842,680.0,633.71842,655.22662,27.57428664,232,46.28157999999996,0.0706344623177855,46.28157999999996,113.68998928571423,0.1735124700606856,45.93004689351335,43.261947833052425,0.4593004689351334,2.368125761393792,12.381055740583903,30.288870826811312,41.96823507053106,36.741292784531
2013-12-24,666.03821,683.7417,642.0,659.79308,10.9802126,236,41.74170000000004,0.0632648344841689,41.74170000000004,111.2664964285714,0.1686384713652519,46.69210153029722,45.39468985197672,0.4669210153029722,0.7620546367838728,12.297225079626749,29.54580720966243,41.22211318430408,37.06135138451479
2013-12-25,659.79308,684.51009,642.0,676.0,10.88939226,152,42.51008999999999,0.06288474852071,42.51008999999999,102.92936,0.1522623668639053,54.908579348657,49.17690925748919,0.5490857934865699,8.216477818359778,12.022384449687754,28.77167587166968,41.058162119775446,37.34683786560484
2013-12-26,684.53009,771.0,676.0,752.33596,68.93004264,1001,95.0,0.1262733739325713,95.0,105.30784714285711,0.1399744964242532,69.3885587323385,56.99641320376424,0.693885587323385,14.479979383681496,16.709583189605056,27.065029439804484,23.656283010125883,36.36894109021348
2013-12-27,757.65272,769.005,714.14721,731.86466,33.27565259,496,54.85779000000002,0.0749561947696723,54.85779000000002,104.68871714285716,0.1430438206195899,69.62851819371696,64.64188542490415,0.6962851819371697,0.2399594613784614,16.11513800578423,26.10218816375941,23.65628301012589,35.46089408449294
2013-12-28,734.43518,745.2,715.52601,719.0,7.62895657,162,29.673990000000003,0.0412711961057023,29.673990000000003,104.28360142857144,0.1450397794555931,67.12871287128714,68.71526326578088,0.6712871287128713,-2.499805322429822,15.78795229890861,25.57223534037715,23.65628301012588,34.61770757918101
2013-12-29,732.23935,744.31657,715.0,733.0451,6.19965595,169,29.31656999999996,0.039992859920897,29.31656999999996,101.734785,0.1387838006147234,70.04863095238096,68.93528733912835,0.7004863095238096,2.919918081093826,15.454121417851384,25.069457744043035,23.727756839487785,33.8398539549172
2013-12-30,742.67124,751.0,731.85612,749.0,8.82861977,169,19.143879999999967,0.0255592523364485,19.143879999999967,87.29209785714285,0.1165448569521266,94.37340153452683,77.18358178606498,0.9437340153452686,24.324770582145888,15.739208741414611,24.702144280977784,22.162798397472983,33.0057785579569
2013-12-31,749.0,750.0,730.0,739.73114,8.37272266,155,20.0,0.0270368501723477,20.0,82.71296357142856,0.1118149001695785,92.00284910485934,85.47496053058906,0.9200284910485932,-2.370552429667512,15.48396285996871,24.452050027325903,22.45614050823369,32.25223298297667
2014-01-01,737.15115,759.1104,737.15115,753.99,10.12692303,140,21.95925,0.0291240600007957,21.95925,61.28148142857142,0.08127625224283,93.28672401722434,93.22099155220351,0.9328672401722437,1.2838749123650075,15.973218382414425,23.99199019793584,20.06438124650252,31.38167214465709
2014-01-02,750.11583,817.56149,750.0,788.30421,19.81338285,311,67.56149000000005,0.0857048448339506,67.56149000000005,53.080264285714286,0.0673347466782072,86.23585109419396,90.50847473875922,0.8623585109419395,-7.050872923030383,20.11274652750368,22.58410170737631,5.788144282400984,29.5535630116388
2014-01-03,784.68606,819.9,771.17795,808.51778,75.69532024,260,48.72204999999997,0.0602609506002452,48.72204999999997,49.153475,0.0607945504921363,94.70348068869244,91.4086852667036,0.9470348068869244,8.467629594498476,19.44529437417192,21.59972522975478,5.248945855971164,27.81751892909111
2014-01-04,808.42694,840.0,783.02,827.64784,33.22655577,140,56.98000000000002,0.0688457061641096,56.98000000000002,46.43776071428572,0.0561081156380299,94.74376170212764,91.8943644950047,0.9474376170212764,0.0402810134352051,20.269086994827653,20.475693424848323,0.5070745943225126,25.86677290517907
2014-01-05,828.69,980.0,827.4135,904.75,54.94914033,691,152.5865,0.1686504559270516,152.5865,51.88106357142857,0.0573429826708246,78.26912999530613,89.23879079537541,0.7826912999530613,-16.474631706821512,29.59690606118069,17.803787701652,24.879632392165064,25.79626286853521
2014-01-06,908.24999,1019.0,886.43973,919.11176,75.0963876,824,132.56026999999995,0.1442264975480239,132.56026999999995,58.04382714285714,0.0631520884281332,73.50444562334218,82.17244577359197,0.7350444562334217,-4.764684371963952,29.57772133939303,15.86669288332273,30.17098732723181,26.10874318701354
2014-01-07,916.81972,945.0,810.0,810.0,49.40815708,723,135.0,0.1666666666666666,135.0,64.70513428571428,0.0798828818342151,44.56233421750663,65.44530327871831,0.4456233421750663,-28.942111405835547,26.424526816898062,20.211499562623658,13.322377004663933,25.195431316845717
2014-01-08,810.0,899.84281,788.0,824.98287,19.18275555,425,111.84281,0.1355698573474622,111.84281,69.65747142857143,0.0844350518800122,43.435239067055406,53.83400630263474,0.4343523906705541,-1.1270951504512254,24.12947300806645,20.16450893623253,8.9514735361115,24.035148618221843
2014-01-09,825.56345,870.0,807.42084,841.86934,8.1583345,192,62.57916,0.074333577702212,62.57916,67.34169714285714,0.0799906754447871,41.896329700640095,43.29796766173405,0.4189632970064009,-1.5389093664153108,22.929460343918663,19.161682803987077,8.951473536111497,22.957743255213963
2014-01-10,839.99,857.34056,817.0,857.33056,8.02451046,134,40.34055999999998,0.0470536825375733,40.34055999999998,66.30475214285714,0.0773386080426867,46.81926315789473,44.05027730853008,0.4681926315789473,4.922933457254636,22.16423794632061,18.52220203831047,8.951473536111509,21.957295418135217
2014-01-11,858.2,918.05471,857.16554,899.84105,18.74828487,117,60.88917000000004,0.0676665840039194,60.88917000000004,68.53440785714285,0.0761627932590348,60.80297697368421,49.83952327740635,0.6080297697368421,13.983713815789478,26.154547944415697,17.56912753858431,19.635632894516014,21.791462380733847
2014-01-12,899.96114,900.93989,833.00001,860.0,25.42943314,385,67.93988000000002,0.0789998604651163,67.93988000000002,71.29321571428571,0.0828990880398671,44.982698961937714,50.86831303117222,0.4498269896193771,-15.820278011746495,24.631563005780205,18.6172634669885,13.906272214295946,21.228234511702567
2014-01-13,847.32152,859.99999,815.0,835.0,25.86912661,486,44.999990000000025,0.0538922035928144,45.0,73.14008142857143,0.0875929118905047,36.332179930795846,47.37261862213925,0.3633217993079585,-8.650519031141869,23.64927542922512,19.46999125664649,9.692382300991236,20.40424506808033
2014-01-14,835.0,877.293,805.0,831.0,31.66288131,188,72.293,0.0869951865222623,72.293,76.87529571428571,0.0925093811242908,33.29758130998228,38.20415340090528,0.3329758130998227,-3.0345986208135685,23.66679523776048,18.213367277802487,13.021506203399907,19.876906577746013
2014-01-15,831.0,864.0,828.0,850.00364,6.70756459,95,36.0,0.042352759807005,36.0,77.87820642857143,0.0916210269741567,37.17607434944239,35.60194519674017,0.3717607434944238,3.8784930394601114,22.875037462591173,17.6040505110268,13.021506203399918,19.38723512243558
2014-01-16,853.0,865.0,824.0,826.97077,28.6020137,496,41.0,0.0495785358894849,41.0,75.98095714285715,0.0918786490396234,22.513259009841946,30.99563822308887,0.2251325900984194,-14.662815339600442,21.973431436363832,17.294728102926435,11.91475075055672,18.853486238729943
2014-01-17,824.1264,835.06427,788.0,804.0,26.35803928,378,47.064269999999965,0.0585376492537313,47.064269999999965,75.86254428571429,0.0943563983653162,8.890583947792193,22.85997243569217,0.0889058394779219,-13.622675062049751,20.952530444591936,20.04503512913946,2.213534639807834,17.66491826737837
2014-01-18,812.90538,844.14159,807.74074,819.51,18.76832727,163,36.40084999999999,0.0444178228453588,40.14158999999995,74.6598007142857,0.0911029770402871,13.640692640692636,15.014845199442258,0.1364069264069263,4.750108692900444,21.02050122254925,19.224624033452105,4.462347123219219,16.721877471366998
2014-01-19,819.51,848.9,819.51,835.0,11.93959203,47,29.389999999999983,0.0351976047904191,29.389999999999983,65.8600507142857,0.0788743122326774,20.346320346320347,14.292532311601724,0.2034632034632034,6.705627705627711,20.869506729487693,18.623618502142964,5.686782735406217,15.933656418798371
2014-01-20,843.94804,855.0,830.1,843.76589,4.44675857,84,24.899999999999977,0.0295105553508449,24.899999999999977,58.17003142857142,0.0689409611338654,35.51967515923568,23.16889604874956,0.3551967515923567,15.173354812915337,20.97013410305482,18.1071369146303,7.3265023730260515,15.318859701243206
2014-01-21,840.0,845.98999,820.1,829.01,6.89537424,62,25.88999000000001,0.0312300092881871,25.88999000000001,50.37645928571428,0.0607670103927748,31.53288335347485,29.13295961967696,0.3153288335347485,-3.986791805760831,20.338554523353864,18.725093967702986,4.13033758487834,14.519679550074288
2014-01-22,829.0,834.53144,821.0,830.88999,1.71261648,17,13.531439999999977,0.0162854772146189,13.531439999999977,43.35421857142857,0.0521780489513763,32.978421158295625,33.34365989033539,0.3297842115829562,1.4455378048207734,19.999520508578406,18.4129555717502,4.130337584878331,13.777583695417434
2014-01-23,822.4,830.88899,821.0,830.88897,11.58125085,67,9.888990000000035,0.0119016984904734,9.889990000000012,39.59070642857142,0.0476486123393495,32.97763687297444,32.496313794914975,0.3297763687297443,-0.0007842853211883,19.74050959260451,18.174492030267785,4.130337584878335,13.088494687521784
2014-01-24,830.88897,835.48427,783.0,803.01935,25.00906729,159,52.48427000000004,0.0653586616561606,52.48427000000004,40.45811428571428,0.0503824898935676,14.823140933033754,26.92639965476793,0.1482314093303375,-18.15449593994068,18.38011557319314,21.911561503775737,8.764703250838881,12.779652442044435
2014-01-25,803.01936,830.0,795.07478,812.02,9.92963832,126,34.92521999999997,0.0430102953129232,34.92521999999997,38.60354642857142,0.0475401423962112,24.60575467723429,24.135510827747492,0.2460575467723429,9.78261374420054,17.51511950746162,20.880370246064423,8.764703250838874,12.492870356958324
2014-01-26,818.0,840.0,813.0,826.72139,6.56973636,128,27.0,0.0326591283672967,27.980000000000015,35.74926928571428,0.0432422212829333,46.36758826211919,28.598827957462408,0.4636758826211918,21.76183358488489,18.22622541175869,20.06564303912338,4.803676868691199,11.943642250653529
2014-01-27,826.70102,840.0,780.0,780.0,35.69920751,136,60.0,0.0769230769230769,60.0,36.82069785714285,0.0472060228937728,0.0,23.65778097978449,0.0,-46.36758826211919,16.71965460011094,22.953299771766737,15.712581203870569,12.212852175883317
2014-01-28,780.0,830.0,775.0,815.99,15.75364425,113,55.0,0.0674027867988578,55.0,35.58548357142856,0.0436101956781683,45.54444444444445,30.63734423552121,0.4554444444444445,45.54444444444445,15.45826382746654,21.907471247802523,17.259682988558314,12.573340091074389
2014-01-29,815.99,826.22571,795.0,795.0,18.92440096,136,31.22571000000005,0.0392776226415094,31.22571000000005,35.24446285714286,0.0443326576819407,22.22222222222222,22.58888888888889,0.2222222222222222,-23.32222222222223,14.776658613269037,20.941499467333088,17.259682988558314,12.9080788694661
2014-01-30,802.4522,815.23135,787.01,808.0,27.02869698,279,28.22135000000003,0.0349274133663366,28.22135000000003,34.33170214285714,0.0424897303748231,41.25,36.338888888888896,0.4125,19.02777777777778,14.168594858041448,21.244793513775832,19.98170460685364,13.413337850708066
